client_id,transactions_2010,transactions_2011,transactions_2012,transactions_2013,transactions_2014,transactions_2015,transactions_2016,transactions_2017,transactions_2018,transactions_2019,average_yearly_spend,yearly_income,income minus avg,# of zeros,Class,Classification
1649,7746.47,8063.15,7676.37,8446.97,7862.88,9323.57,9258.02,7742.78,8097.65,6774.94,8099.28,399,(7700.28),0,Overspender,1
1651,141760.31,141048.35,135145.58,136421.33,141714.77,137916.8,143014.12,138236.78,138041.67,114592.53,136789.224,56018,(80771.22),0,Overspender,1
1654,126668.97,129286.15,129212.43,129511.25,133141.87,129335.26,126666.12,127683.89,124359.77,108478.65,126434.436,49328,(77106.44),0,Overspender,1
1659,99787.08,103011.78,103361.9,105223.25,104067.64,102773.28,107012.31,105552.95,100918.57,82666.83,101437.559,40787,(60650.56),0,Overspender,1
1660,18879.15,19501.54,20036.19,19560.11,18535.86,19829.36,19118.84,22263.01,21130.28,17011.32,19586.566,23123,3536.43 ,0,Saver,0
1662,99564.45,101762.21,100235.15,94063.64,103743.46,97696.56,98446.76,97226.41,102832.54,86132.42,98170.36,49967,(48203.36),0,Overspender,1
1664,37687.65,47722.47,42149.97,41127.66,47309.59,42006.57,48184.31,49930.16,41971.34,36627.91,43471.763,69566,26094.24 ,0,Saver,0
1666,34971.02,31252.2,32006.08,35136.98,34398.27,32707.48,36345.65,35381,32572.8,27244.58,33201.606,46954,13752.39 ,0,Saver,0
1668,68846.23,75159.92,73590.88,67987.48,64503.92,72081.17,69634.36,74721.94,69825.06,59669.85,69602.081,56099,(13503.08),0,Overspender,1
1669,30267.52,39647.06,36817.61,40324.04,46833.92,31866.41,34615.81,34205.53,38684.77,29855.9,36311.857,51454,15142.14 ,0,Saver,0
1670,34928.27,39708.35,38640.63,42832.29,40328.42,38755.49,36110.87,38589.79,42278.91,35224.03,38739.705,50184,11444.30 ,0,Saver,0
1671,31629.38,30955.76,28022.2,29843.13,27533.89,30868.28,28227.37,31123.16,28392.97,22740.64,28933.678,42886,13952.32 ,0,Saver,0
1674,18492.22,16686.94,16453.88,15793.28,14434.51,17749.34,16743.59,17780.6,17099.52,13666.81,16490.069,26858,10367.93 ,0,Saver,0
1675,50362.03,51933.76,53114.65,48777.88,46538.79,50292,50551.34,48681.29,49468.83,49710.89,49943.146,49993,49.85 ,0,Saver,0
1676,43231.76,47847.71,42913.04,39922.52,45906.96,43506.19,47258.13,45164.4,41451.52,33335.5,43053.773,50936,7882.23 ,0,Saver,0
1677,47350.11,46754.14,48588.94,51744.85,54886.73,44185.82,46943.61,48117.3,49943.77,36570.35,47508.562,33178,(14330.56),0,Overspender,1
1678,44017.07,37639.06,37502.85,45676.32,38176.75,36878.25,49012.49,37925.68,42029.7,37041.71,40589.988,58225,17635.01 ,0,Saver,0
1682,36163.77,34954.46,33751.72,31100.43,37067.54,36008.19,31010.14,33591.39,33459.57,27345.63,33445.284,48750,15304.72 ,0,Saver,0
1684,33966.7,36212.75,38729.65,39711.28,42337.02,42369.93,43507.6,40131.83,44010.36,37860.04,39883.716,27861,(12022.72),0,Overspender,1
1685,31233.72,34404.38,33589.37,34354.81,33632.99,28727.2,36691.83,36678,28548.01,25493.78,32335.409,74012,41676.59 ,0,Saver,0
1686,219931.93,219525.07,219234.99,221054.05,217113.18,217315.07,222242.33,220537.95,232360.17,178566.16,216788.09,61312,(155476.09),0,Overspender,1
1687,80589.17,85454.99,83039.24,92465.8,85811.87,94513.94,94515.11,87553.8,87720.74,73556.17,86522.083,40189,(46333.08),0,Overspender,1
1692,125254.28,124523.82,123082.77,141550.28,112176.42,135359.05,136275.12,135004.06,132254.08,107982.09,127346.197,162709,35362.80 ,0,Saver,0
1693,50292.93,43314.33,42029.09,51092.03,46247.37,53197.17,47710.96,40291.11,44446.25,37510.39,45613.163,74016,28402.84 ,0,Saver,0
1694,68219.35,60560.36,62821.81,52482.53,59245.09,59440.02,52704.88,59173.99,59183.67,46963.37,58079.507,74753,16673.49 ,0,Saver,0
1695,43928.7,41901.68,39149.35,37784.58,37868.03,41358.62,38180.05,44668.23,38848.29,38347.65,40203.518,57027,16823.48 ,0,Saver,0
1697,27718.26,30236.5,29796.26,24795.88,26411.63,29568.34,29024.31,30225.37,27092.83,23971.6,27884.098,41002,13117.90 ,0,Saver,0
1699,88796.25,82257.22,78911.78,77337.98,76628.63,78398.09,78479.48,81441.77,85730.56,69980.29,79796.205,52929,(26867.21),0,Overspender,1
1700,23566.42,21012.92,25259.29,20080.88,19331.38,21435.84,25009.12,23033.33,20078.37,13657.2,21246.475,38666,17419.53 ,0,Saver,0
1702,16415.6,21051.73,30001.14,31676.23,29812.85,31734.45,29978.46,31922.77,28834.06,28168.01,27959.53,40470,12510.47 ,0,Saver,0
1703,69020.43,72348.81,76075.4,67299.98,77607.83,69829.99,73597.44,74351.75,88211.43,70290.84,73863.39,49169,(24694.39),0,Overspender,1
1709,29765.45,22380.72,29434.85,29487.88,29326.16,23446.67,28862.71,32178.5,22789.1,22694.11,27036.615,35519,8482.39 ,0,Saver,0
1710,29685.22,32718.44,30205.25,32770.75,33131.68,31037.54,33802.38,32905.01,31608.75,23298.89,31116.391,40029,8912.61 ,0,Saver,0
1712,56652.41,60940.95,63786.42,64171.4,61630.17,59356.07,63113.08,56740.12,59330.57,47029.42,59275.061,66999,7723.94 ,0,Saver,0
1717,72181.23,99615.44,105466.98,104342.57,107100.44,106803.87,106006.31,105834.04,109772.4,89621.43,100674.471,43070,(57604.47),0,Overspender,1
1718,76657.35,80049.51,83115.75,86502.09,90717.09,95649.5,93036.85,85408.25,91342.79,73940.5,85641.968,33483,(52158.97),0,Overspender,1
1719,32328.77,26839.77,31501.02,32731.93,32069.95,34580.13,31706.72,30185.51,28150.74,25838.46,30593.3,23217,(7376.30),0,Overspender,1
1720,63738.11,64754.85,63233.76,65854,60738.63,64056.69,65701.31,66148.86,66514.77,50508.72,63124.97,24827,(38297.97),0,Overspender,1
1723,28200.75,30539.62,33871.41,26842.65,25148.84,26744.32,26840.27,25613.34,24800.68,21146.9,26974.878,36080,9105.12 ,0,Saver,0
1725,50699.75,48937.86,49554.91,51570.48,48990.67,57103.02,50212.63,51284.25,53215,44341.51,50591.008,42652,(7939.01),0,Overspender,1
1727,70373.98,76684.79,75429.43,76789.21,76789.77,73369.07,71254.53,75140.37,77613.79,63536.18,73698.112,48762,(24936.11),0,Overspender,1
1728,32483.29,31250.29,34239.02,32052.19,29993.34,31537.33,32935.8,30783.55,34533.48,26177.09,31598.538,38615,7016.46 ,0,Saver,0
1731,25845.59,19878.96,21693.76,21750.11,20839.24,21892.19,24871.55,21429.33,24159.71,19709.3,22206.974,47242,25035.03 ,0,Saver,0
1733,43325.65,40791.19,45166.9,44492.52,40893.2,42895.13,42368.91,42199.44,40412.06,33944.58,41648.958,26130,(15518.96),0,Overspender,1
1735,25249.06,22221.1,28196.92,23569.54,27348.84,20614.95,24431.37,23980.91,23103.75,20393.33,23910.977,36583,12672.02 ,0,Saver,0
1736,57968.01,56134.72,59156.52,57509.96,62014.65,63246.37,61224.16,62238.73,61338.04,51286.16,59211.732,45789,(13422.73),0,Overspender,1
1737,26839.7,25354.08,27860.45,27152.13,26493.59,28984.73,28335.76,27773.01,26344.73,24298.85,26943.703,37686,10742.30 ,0,Saver,0
1741,58584.25,51615.27,52277.4,52696.35,52161.69,55833.78,50515.59,54016.41,53677.08,47128.25,52850.607,24960,(27890.61),0,Overspender,1
1742,37806.85,28190.81,37709.18,37216.77,38101.93,39423.26,37020.42,34141.13,39432.68,32188.19,36123.122,50232,14108.88 ,0,Saver,0
1744,15050.43,16934.23,14853.12,13089.01,14029.79,13661.66,13079.74,14649.79,14671.82,12121.1,14214.069,29433,15218.93 ,0,Saver,0
1746,52143.95,39974.52,46188.52,42054.85,40685.47,41622.41,45292.58,50847.83,45397.89,42566.22,44677.424,77254,32576.58 ,0,Saver,0
1749,14369.73,14059.42,16833.79,14115.19,16619.4,18757.3,16921.04,17299.19,18760.64,8731.06,15646.676,17657,2010.32 ,0,Saver,0
1750,76572.28,78998,72766.59,75499.98,78127.95,67495.8,73435.76,73152.14,70203.98,63909.64,73016.212,70711,(2305.21),0,Overspender,1
1752,36103.22,34211.26,35838.48,38497.7,35160.5,39031.56,39095.27,36749.83,36166.79,31099.52,36195.413,38190,1994.59 ,0,Saver,0
1753,10191.56,38912.62,42381.18,45021.89,44746.25,41773.01,44898.52,44475.65,42135.66,34564.82,38910.116,45476,6565.88 ,0,Saver,0
1755,39754.15,39546.73,41243.94,39818.52,42045.64,44328.75,40398.47,43579.39,42827.74,32946.53,40648.986,28269,(12379.99),0,Overspender,1
1756,52798.28,50501.6,48880.66,50698.34,52561.34,54971.41,43044.33,55150.14,51120.58,37762.35,49748.903,57969,8220.10 ,0,Saver,0
1757,26222.8,29762.74,26239.99,29314.28,29404.84,27191.5,25134.41,26431.47,24664.36,20058.19,26442.458,42086,15643.54 ,0,Saver,0
1758,38347.04,38683.19,39458.92,37119.92,36924.84,37631.59,35055.85,39934.6,37424.43,30034.94,37061.532,22556,(14505.53),0,Overspender,1
1759,56288.74,55546.01,53941.73,53522.5,57408.07,58201.41,58836.66,54443.13,60612.37,51917.66,56071.828,33279,(22792.83),0,Overspender,1
1763,30866.27,32714.92,29460.08,33189.25,32930.72,35935.76,31995.15,31518.41,34598.27,23690.58,31689.941,38039,6349.06 ,0,Saver,0
1764,28953.54,26199.66,27177.86,26788.44,34403.76,28457.24,27501.94,31987.77,26160.9,22832.44,28046.355,31550,3503.65 ,0,Saver,0
1765,48076.74,51119.56,50754.98,52543.35,51828.91,50223.15,50416.88,53512.48,45665.36,41653.31,49579.472,32126,(17453.47),0,Overspender,1
1766,15968.19,16038.6,15639.28,18001.52,16576.15,18322.3,20098.74,17125.57,16740.2,15267.81,16977.836,20377,3399.16 ,0,Saver,0
1769,38251.49,40749.45,43828.26,46669.47,47708.98,48823.83,42035.48,48152.51,46770.68,39494.03,44248.418,46031,1782.58 ,0,Saver,0
1771,46657.74,44276.61,54316.01,48560.12,55560.91,49694.69,46735.7,46001.83,51951.64,43351.23,48710.648,51943,3232.35 ,0,Saver,0
1772,66195.7,66380.27,71643.68,67031.04,70267.27,64302.74,69696.65,61788.15,66664.76,54622.23,65859.249,50163,(15696.25),0,Overspender,1
1774,48027.58,50425.06,44960.92,48941.35,44294.31,50051.7,42342.04,47035.31,45723.8,37148.34,45895.041,42129,(3766.04),0,Overspender,1
1776,120398.07,129981.64,131857.62,133608.04,136313.93,139239.54,145012.34,139647.49,140083.83,115596.39,133173.889,43133,(90040.89),0,Overspender,1
1777,68173.7,62644.57,67460.47,64410.89,64096.24,65707.54,60717.36,62091.12,69231.01,49439.7,63397.26,62432,(965.26),0,Overspender,1
1779,32858.71,35762.97,31344.6,31620.59,35254.47,32919.65,36564.66,36076.85,33155.26,30550.67,33610.843,32125,(1485.84),0,Overspender,1
1781,19290.4,20083.72,21256.96,20838.91,21532.21,16718.06,16568.41,15589.84,21150.79,14929.57,18795.887,36050,17254.11 ,0,Saver,0
1782,30778.04,25651.67,28365.47,26529.97,25265.5,21186.55,21025.97,25620.93,24267.1,18844.77,24753.597,39633,14879.40 ,0,Saver,0
1783,29453.5,32474.28,27699.81,30596.49,28340.51,27095.53,30102.25,28533.29,29846.31,19665.31,28380.728,37607,9226.27 ,0,Saver,0
1785,22639.62,25553.26,24751.39,22400.15,22274.91,24030.45,27478.73,22336.92,21896.19,19049.34,23241.096,25861,2619.90 ,0,Saver,0
1786,34796.93,34459.93,35737.26,38387.1,36775.69,34876.82,36578.83,36108.03,37366.22,32567.95,35765.476,38611,2845.52 ,0,Saver,0
1787,73886.56,71019.78,75061.01,70595.78,76011.36,71974.54,74010.36,74318.22,70157.65,58220.62,71525.588,58278,(13247.59),0,Overspender,1
1788,39764.98,37764.14,34376.43,39631,39932.62,36555.04,37986.82,39675.61,37361.68,34309.95,37735.827,41845,4109.17 ,0,Saver,0
1789,45713.85,43390.07,43301.26,44736.27,45311.05,45706.35,42629.59,43836.82,49029.42,35543.53,43919.821,38527,(5392.82),0,Overspender,1
1791,28172.98,26241.07,28924.91,28753.55,27684.96,28298.68,28636.17,23782.99,29880.92,20420.34,27079.657,32716,5636.34 ,0,Saver,0
1794,11864.98,54560.27,53580.37,57949.25,51489.72,52085.78,53943.35,53951.84,56981.13,49196.83,49560.352,75137,25576.65 ,0,Saver,0
1797,120936.31,121386.57,130928.57,132258.38,132434.04,136987.6,131038.47,137885.33,169264.95,140143.15,135326.337,30962,(104364.34),0,Overspender,1
1799,64834.04,69123.11,75093.34,76117.34,71893.71,74101.07,72787.63,71587.52,71410.03,64862.35,71181.014,105515,34333.99 ,0,Saver,0
1802,129863.12,140339.28,129047.63,137374.75,140294.23,145323.74,140023.87,141049.98,130353.9,111213,134488.35,59313,(75175.35),0,Overspender,1
1805,25687.28,18950.14,21967.82,19642.95,19952.21,19422.21,23056.33,20868.35,21109.86,15815.44,20647.259,26613,5965.74 ,0,Saver,0
1807,83157.59,89780.13,92562.61,95677.97,94348.32,99130.02,92882.2,95336.05,93448.23,77747.48,91407.06,52065,(39342.06),0,Overspender,1
1808,24098.98,25702.09,28482.89,27694.88,27011.77,30243.21,27127.07,26126.81,24494.06,23946.11,26492.787,35331,8838.21 ,0,Saver,0
1809,65206.2,64105.63,60741.97,68932.88,65569.15,72209.69,72543.25,63404.23,77886.78,57865.44,66846.522,73208,6361.48 ,0,Saver,0
1810,30444.84,33121.27,31073.82,33648.6,33598.26,31441.61,30575.51,32552.68,35210.23,25020.23,31668.705,31175,(493.70),0,Overspender,1
1811,120701.31,118694.58,137115.82,122239.46,125526.63,125560.13,108271.19,106072.76,104930.93,89188.3,115830.111,82009,(33821.11),0,Overspender,1
1812,90358.23,97814.5,96453.13,89594.66,95792.33,95817.94,97319.83,97052.21,104922.02,80936.23,94606.108,50978,(43628.11),0,Overspender,1
1813,65613.48,72245.62,70058.35,71749.58,70215.91,67819.86,68842.38,63098.94,76779.26,58771.73,68519.511,56350,(12169.51),0,Overspender,1
1815,50962.01,43783.86,46841.46,45022.56,46318.07,47010.26,46127.58,47588.94,46586.93,36163.09,45640.476,61991,16350.52 ,0,Saver,0
1816,28464.4,28929.79,26397.04,27752.59,26506.14,24772.1,23654.24,26175.32,27034,18801.95,25848.757,34241,8392.24 ,0,Saver,0
1817,99567.66,103133.64,105477.5,112168.65,103476.71,109206.03,100512.23,105923.63,110332.63,87603.01,103740.169,73920,(29820.17),0,Overspender,1
1818,83525.48,88675.23,95406.66,88694.11,98088.16,92744.96,92506.56,100199.74,100681.78,76747.45,91727.013,41843,(49884.01),0,Overspender,1
1820,21673.25,20418.39,21339.73,22580.88,21168.32,23572.66,22392.03,23792.39,22041.8,16178.73,21515.818,38394,16878.18 ,0,Saver,0
1823,70850.12,66956.88,71453.64,67713.48,65847.64,74000.75,72668.34,66274.08,67223.28,57852.19,68084.04,65362,(2722.04),0,Overspender,1
1825,49700.15,47498.66,44638.35,45245.95,46213.08,50201.49,51014.14,51795.81,55673.94,39894.32,48187.589,45754,(2433.59),0,Overspender,1
1826,7850.22,8232.6,8339.18,8166.42,7306.46,8663.74,7982.41,8187.12,8366.64,7053.03,8014.782,16628,8613.22 ,0,Saver,0
1827,57172.03,55460.62,62582.14,66714.55,60633.86,66805.85,58011.17,66415.08,61727.34,56655.94,61217.858,46341,(14876.86),0,Overspender,1
1830,44868.58,44851.96,45368.19,50640.06,47228.05,51371.16,47221.28,51862.06,46767.85,38865.32,46904.451,32418,(14486.45),0,Overspender,1
1834,26927.35,26929.86,31844.87,31907.49,29840.53,30736.26,32539.32,29181.07,30732.15,22806.77,29344.567,35565,6220.43 ,0,Saver,0
1837,37555.62,34630.06,36816.83,35441.71,35989.94,34900.02,40203.72,37721.39,37886.08,31710.6,36285.597,24947,(11338.60),0,Overspender,1
1840,37347.76,33402.59,31519.52,33965.52,32494.91,33181.61,34398.31,35427.99,34524.06,24219.04,33048.131,44249,11200.87 ,0,Saver,0
1842,59017.1,55537.11,56388.12,56095.71,54624.77,57107.64,54854.61,53086.12,58049.12,45597.74,55035.804,31373,(23662.80),0,Overspender,1
1843,75364.4,79449.01,85803.31,88111.52,84094.31,84907.47,85383.78,83114.19,80462.09,65269.29,81195.937,38761,(42434.94),0,Overspender,1
1844,37016.68,35614.8,32555.25,29998.9,30676.09,31539.04,30897.86,30433.69,28296.78,25553.46,31258.255,37503,6244.75 ,0,Saver,0
1846,17802.4,18414.89,19061.85,19207.35,19493.21,19103.73,21273.44,18676.46,20763.81,15106.3,18890.344,33356,14465.66 ,0,Saver,0
1849,39895.58,46440.05,44915.51,45070,42353.24,43814.16,41033.73,39830.45,45611.14,35919.7,42488.356,41483,(1005.36),0,Overspender,1
1851,59163.98,53422.97,52734.82,57466.21,48601.34,56834.74,53880.09,46715.71,51580.13,39072.89,51947.288,75682,23734.71 ,0,Saver,0
1852,75663.81,68726.95,72878.92,64393.43,74984.56,73739.4,64225.13,77912.49,75546.27,60715.26,70878.622,65357,(5521.62),0,Overspender,1
1853,19319.86,20666.22,20496.44,25127.84,20749.98,29814.07,22459.82,21830.64,20864.56,22152.29,22348.172,37165,14816.83 ,0,Saver,0
1855,45904.46,45183.48,41914.77,47972.53,46872.65,41072.99,43901.04,41060.08,51256.03,34454.66,43959.269,31287,(12672.27),0,Overspender,1
1856,35401.43,37568.42,34144.53,32585.47,34370.63,35578.47,32033.25,36873.67,35337.77,27526.38,34142.002,37467,3325.00 ,0,Saver,0
1857,69228.5,70862.54,61164.55,71100.57,73491.06,77501.04,75641.5,77218.44,78676.97,63561.07,71844.624,97248,25403.38 ,0,Saver,0
1858,17223.72,22195.91,19308.95,19526.09,18098.84,18144.86,19584.87,17206.21,17773.31,15903.81,18496.657,26481,7984.34 ,0,Saver,0
1859,33876.49,37834.28,37689.26,31862.12,33221.64,34497.16,32496.88,34755.91,32542.48,30263.2,33903.942,38689,4785.06 ,0,Saver,0
1861,48319.16,47969.92,43451.56,47664.05,42008.24,44861.03,47839.84,43776.91,42190.31,31524.22,43960.524,66427,22466.48 ,0,Saver,0
1863,56464.96,63218.85,58818.67,57549.95,59714.38,62463.06,61049.96,59470.71,58014.49,49860.72,58662.575,44124,(14538.58),0,Overspender,1
1871,30606.61,39561.43,37390.93,41245.43,33195.21,39597.91,39156.2,39459.35,41925.62,30539.25,37267.794,16611,(20656.79),0,Overspender,1
1872,46004.71,44255,46072.75,45963.02,43419.71,42295.29,45441.21,46193.31,40676.24,33158.25,43347.949,67470,24122.05 ,0,Saver,0
1873,77284.14,80688.43,80388.8,85964.71,93878.01,88114.5,88447.86,87967.94,83833.98,72080.58,83864.895,34302,(49562.90),0,Overspender,1
1874,33141.68,41019.48,37826.98,30575.1,37091.9,36166.81,39822.4,35590.36,40517.31,30564.62,36231.664,38390,2158.34 ,0,Saver,0
1875,44423.55,47061.58,46395.76,44262.85,45467.13,47897.23,48155.51,44741.49,41257.37,38613.34,44827.581,45202,374.42 ,0,Saver,0
1876,23822.8,18727.9,21319.87,20200.19,22039.86,18295.19,20648.63,25349.39,19636.06,20962.48,21100.237,44587,23486.76 ,0,Saver,0
1877,96444.92,92571.4,98121.92,103992.44,94823.94,100337.08,99571.58,99646.05,100031.38,76657.4,96219.811,70673,(25546.81),0,Overspender,1
1880,47388.99,45000.25,43439.54,45044.13,41743.86,41800.07,42824.51,44321.85,46446.64,37379.2,43538.904,31579,(11959.90),0,Overspender,1
1881,25769.85,28691.79,27427.29,25764.4,29324.66,30390.54,30446.76,29426.64,31643.77,27773.95,28665.965,56542,27876.04 ,0,Saver,0
1882,43754.81,36636.09,45355.61,41217.96,32758.95,42726.23,39192.31,35135.64,42133.71,31880.13,39079.144,59322,20242.86 ,0,Saver,0
1885,101832.37,97163.35,92990.6,96418.73,93650.68,95952.96,95797.48,95238.18,95030.02,78136.5,94221.087,37056,(57165.09),0,Overspender,1
1888,142671.8,142817.65,145553.23,151185.67,149276.94,146709.04,145527.77,144202.49,148859.06,119980.63,143678.428,41513,(102165.43),0,Overspender,1
1891,36252.5,32478.66,31958.38,34253.53,35742.34,32477.15,31779.22,33132.37,33841.84,29827.99,33174.398,34112,937.60 ,0,Saver,0
1895,41403.24,33931.41,40068.82,36236.54,36050.45,39197.72,37782.73,37954.56,38438.29,27003.27,36806.703,40848,4041.30 ,0,Saver,0
1896,42707.24,40668.72,38077.21,37191.59,37781.54,38516.43,39393.23,38879.31,38792.28,33683.76,38569.131,40246,1676.87 ,0,Saver,0
1897,77535.42,71011.83,76472.97,76798.93,69661.15,66863.7,67729.36,63792.1,71716.93,53585.57,69516.796,104049,34532.20 ,0,Saver,0
1898,50124.15,51913.58,53178.64,54866.84,50274.75,51740.23,55892.11,56469.46,52325.84,46593.15,52337.875,50993,(1344.88),0,Overspender,1
1899,21349.91,21318.68,20297.67,20731.46,22059.61,20070.13,21076.06,21302.66,22782.26,18165.47,20915.391,57166,36250.61 ,0,Saver,0
1901,38418.52,41219.81,40719.34,42015.55,42232.9,42221.11,41353.63,41084.51,39617.56,30905.31,39978.824,33728,(6250.82),0,Overspender,1
1902,44835.38,48100.02,45505.9,45463.97,46188.11,45588.41,46623.36,48890.16,45828.75,36254.35,45327.841,32522,(12805.84),0,Overspender,1
1903,49432.26,47912.51,54002.15,53060.75,63909.69,60784.46,63052.61,64109.72,55314.27,51365.6,56294.402,71427,15132.60 ,0,Saver,0
1904,42874.18,38109.12,40659.84,40494.6,41266.69,43908.01,42990.1,42627.92,39254.71,32995.72,40518.089,30983,(9535.09),0,Overspender,1
1905,18075.82,16727.37,17384,17918.05,18539.35,20224.64,21714.7,20607.66,19153.3,18783.31,18912.82,28489,9576.18 ,0,Saver,0
1908,108029.64,114633.22,111655.06,108762.03,106088.3,112280.92,111978.45,115856.94,113533.6,97544.51,110036.267,44469,(65567.27),0,Overspender,1
1909,42645.48,42599.52,46042.72,48171.77,50171.95,47644.74,45631.58,49857.01,44462.83,38791.49,45601.909,26510,(19091.91),0,Overspender,1
1910,57992,57672.93,64620.4,63169.46,62901.63,61414.78,63756.57,63662.81,61078.44,50690.73,60695.975,35868,(24827.98),0,Overspender,1
1913,40045.69,47381.59,46979.27,53392,49798.35,47844.56,52963.06,47065,47007.18,40050.08,47252.678,31121,(16131.68),0,Overspender,1
1915,87848,90442.85,94522.81,94351.24,92909.61,93853.55,89384.34,90515.62,89764.94,70798.7,89439.166,52062,(37377.17),0,Overspender,1
1916,28246.43,29268.38,25645.92,28188.95,27841.76,25903.33,27935.04,27806.93,20793.84,20399.43,26203.001,10142,(16061.00),0,Overspender,1
1917,82276.84,81798.55,74956.79,78631.36,77321.8,85324.71,84457.6,73479.82,73560.49,67568.08,77937.604,58503,(19434.60),0,Overspender,1
1918,37044.58,38289.74,34603.43,39357.74,33135.61,32060.99,33061.96,35748.88,38869.71,27374.59,34954.723,42379,7424.28 ,0,Saver,0
1919,59991.7,61432.82,62889.48,61435.99,62286.31,57757.89,53447.25,65359.58,63169.49,49844.33,59761.484,80493,20731.52 ,0,Saver,0
1920,77833.9,80792.28,81756.36,82717.16,82911.66,86608.64,85144.95,85812.86,85252.01,71590,82041.982,31244,(50797.98),0,Overspender,1
1921,37982.91,34158.97,32934.82,33281.9,35710.94,29734.7,37748.99,35980.43,31982.47,29102.33,33861.846,32064,(1797.85),0,Overspender,1
1923,37041.03,33758.75,34534.46,34401.66,31366.96,30658.35,32823.17,34115.97,31532.89,25085.56,32531.88,35119,2587.12 ,0,Saver,0
1926,30933.48,28838.05,28896.07,29495.4,32437.94,29321.67,33245.75,30699.47,30610.85,25055.08,29953.376,26574,(3379.38),0,Overspender,1
1928,51179.37,48105,50075.11,50261,52414.47,52503.61,50535.72,50374.61,52958.21,41054.33,49946.143,55682,5735.86 ,0,Saver,0
1936,60265.64,55817.52,47150.41,49084.74,44675.07,38959.12,43767.45,42037.39,48479.1,38584.33,46882.077,35685,(11197.08),0,Overspender,1
1937,58688.61,58683.29,63494.14,61448.6,64113.95,56877.05,59794.36,57254.3,60529.16,46279,58716.246,17056,(41660.25),0,Overspender,1
1940,21589.36,21839.72,22365.73,19515.38,20186.6,23666.41,20979.55,22543.88,22791.53,19646.3,21512.446,26865,5352.55 ,0,Saver,0
1941,48942.31,50098,42226.86,46373.32,46937.16,43454.22,45729.29,47451.83,43947.98,38068.13,45322.91,38609,(6713.91),0,Overspender,1
1942,4974.87,5436.54,4735.52,5551.85,5304.3,5666.36,5243.72,5065.49,5384.04,5673.84,5303.653,1,(5302.65),0,Overspender,1
1944,37200.46,40429.48,41571.18,40125.22,50646.26,44795.66,46533.03,43190.12,39682.78,34969,41914.319,49378,7463.68 ,0,Saver,0
1945,15949.25,16865.82,17323.67,16729.62,17582.35,18260.22,21035.9,21199.65,17278.04,16470.28,17869.48,30042,12172.52 ,0,Saver,0
1946,27116.77,28608.79,30066.53,28733.77,28951.42,35755.9,28220.73,26400.57,31076.93,24894.07,28982.548,41109,12126.45 ,0,Saver,0
1955,47076.91,46001.18,42774.89,54216.83,43806.17,50267.7,50027.76,46906.73,49107.11,39567.65,46975.293,28134,(18841.29),0,Overspender,1
1956,21464.42,25634.15,18985.86,24092.46,22985.78,22553.82,23487.94,23310.01,21241.44,19285.23,22304.111,37371,15066.89 ,0,Saver,0
1958,29401.63,27970.66,25744.02,29087.96,26962.7,29814.72,28977.02,26136.93,29667.1,22186.28,27594.902,37346,9751.10 ,0,Saver,0
1959,39672.23,47907.13,49440.73,40968.55,42807.38,43021.95,46403.81,48512.52,47375.4,38881.47,44499.117,52130,7630.88 ,0,Saver,0
1962,59725.77,62602.68,52443.11,62796.57,59036.8,63436.16,58344.38,60879.55,55697.21,49175.66,58413.789,92375,33961.21 ,0,Saver,0
1963,130511.66,126922.58,126657.65,132104,125600.85,123573.1,129101.43,122258.8,127708.4,109472.99,125391.146,33869,(91522.15),0,Overspender,1
1964,46993.37,40369.58,37563.98,38706.55,40613.36,45537.7,48900.65,44037.87,48245.56,33084.41,42405.303,38637,(3768.30),0,Overspender,1
1966,47712.25,49344.24,47931.12,50090.25,49123.09,46980.34,49610.1,47212.51,47769.38,38504.11,47427.739,31499,(15928.74),0,Overspender,1
1967,48522.82,44558.02,44349.2,40211.22,42989.88,42543.8,40249.49,45247.48,43696.81,29840.16,42220.888,61793,19572.11 ,0,Saver,0
1969,91759.41,84466.01,85674.27,80407.5,79850.63,90623.23,90412.77,87882.3,88003.02,77860.68,85693.982,44690,(41003.98),0,Overspender,1
1971,35861.8,29723.73,32674.83,34340.01,36241.78,34998.88,34966.96,36622.87,37671.01,30692.82,34379.469,41690,7310.53 ,0,Saver,0
1972,15915.5,14153.19,18467.16,16872.87,16895.7,17431.96,18216.98,16749.96,20438.64,16128.7,17127.066,13089,(4038.07),0,Overspender,1
1973,33043.63,32635.01,24537.88,24376.99,29304.95,36630.07,30770.92,30489.86,25428.4,27488.27,29470.598,32520,3049.40 ,0,Saver,0
1975,28607.65,28779.59,29280.75,25159.79,29408.75,27774.1,29484.53,32017,28041.35,24134.93,28268.844,38972,10703.16 ,0,Saver,0
1976,65712.46,76962.34,71359.58,76720.12,84389.4,91961.64,79541.14,77141.13,82674.65,62595.91,76905.837,56897,(20008.84),0,Overspender,1
1977,37450.62,27524.76,36461.07,32275.39,29591.31,35684.75,33953.22,26598.02,34708.16,30456.31,32470.361,57185,24714.64 ,0,Saver,0
1979,34503.09,39639.64,29828.13,29408.42,31880.55,32474.52,33772.83,34704.41,28007.79,29124.4,32334.378,64647,32312.62 ,0,Saver,0
1980,26046.15,28412.39,25595.97,29118.08,26490.53,27667.17,29225.78,27751.99,25957.4,21838.11,26810.357,46603,19792.64 ,0,Saver,0
